"current_category";"current_subcategory";"current_subcategory2";"base_item_name";"sample_item_id";"sample_display_name";"corrected_category";"corrected_subcategory";"corrected_subcategory2";"category_sort_order";"subcategory_sort_order";"item_sort_order";"notes"
"Other";"";"";"Delivery: ""The Package""";"QUESTITEM_LIGHT_THEPACKAGE";"[T0] Delivery: ""The Package""";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Artistic Manuscripts";"QUESTITEM_LIGHT_MANUSCRIPTS";"[T0] Delivery: Artistic Manuscripts";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Assassination Order";"QUESTITEM_LIGHT_ASSASSINATION";"[T0] Delivery: Assassination Order";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Barrels";"QUESTITEM_HEAVY_BARREL";"[T0] Delivery: Barrels";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Beehives";"QUESTITEM_LIGHT_BEES";"[T0] Delivery: Beehives";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Blueprints";"QUESTITEM_LIGHT_BLUEPRINTS";"[T0] Delivery: Blueprints";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Casualty Report";"QUESTITEM_LIGHT_CASUALTIES";"[T0] Delivery: Casualty Report";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Crates";"QUESTITEM_HEAVY_CRATE";"[T0] Delivery: Crates";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Farmyard Tools";"QUESTITEM_HEAVY_FARMTOOLS";"[T0] Delivery: Farmyard Tools";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Geoff the Brigand's All-Natural Enriched Moonshine";"QUESTITEM_HEAVY_MOONSHINE";"[T0] Delivery: Geoff the Brigand's All-Natural Enriched Moonshine";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Geomantic Surveys";"QUESTITEM_LIGHT_SURVEYS";"[T0] Delivery: Geomantic Surveys";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Heavy Fur";"QUESTITEM_LIGHT_FUR";"[T0] Delivery: Heavy Fur";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Medical Supplies";"QUESTITEM_HEAVY_MEDICAL";"[T0] Delivery: Medical Supplies";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Mortar";"QUESTITEM_HEAVY_MORTAR";"[T0] Delivery: Mortar";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Old Clothes";"QUESTITEM_LIGHT_OLDCLOTHES";"[T0] Delivery: Old Clothes";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Patrol Route";"QUESTITEM_LIGHT_PATROLROUTE";"[T0] Delivery: Patrol Route";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Pile of Manure";"QUESTITEM_HEAVY_MANURE";"[T0] Delivery: Pile of Manure";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Sack of Kittens";"QUESTITEM_LIGHT_KITTENS";"[T0] Delivery: Sack of Kittens";"";"";"";"";"";"";""
"Other";"";"";"Delivery: Sensitive Barrels";"QUESTITEM_HEAVY_FIREBARREL";"[T0] Delivery: Sensitive Barrels";"";"";"";"";"";"";""
"Other";"";"";"Delver's Direbear";"SKIN_DIREBEAR_ADVENTURE_AJ";"[T0] Delver's Direbear";"";"";"";"";"";"";""
"Other";"";"";"Demon Hunter's Horse";"SKIN_HORSE_DEMONHUNTER";"[T0] Demon Hunter's Horse";"";"";"";"";"";"";""
"Other";"";"";"Demonic Memento";"UNIQUE_FURNITUREITEM_KILLTROPHY_HELL_SMALL";"[T0] Demonic Memento";"";"";"";"";"";"";""
"Other";"";"";"Desktop Banner Victory Emote Charge";"T1_KILL_EMOTE_FLAG_DESKTOP_CHARGES_NONTRADABLE";"[T1] Desktop Banner Victory Emote Charge";"";"";"";"";"";"";""
"Other";"";"";"Direbear Cub";"T8_FARM_DIREBEAR_BABY";"[T8] Direbear Cub";"";"";"";"";"";"";""
"Other";"";"";"Direbear Rug";"UNIQUE_FURNITUREITEM_ADC_RUG_DIREBEAR";"[T0] Direbear Rug";"";"";"";"";"";"";""
"Other";"";"";"Direbear Skin: Delver's Direbear";"UNIQUE_UNLOCK_SKIN_DIREBEAR_ADVENTURE_AJ";"[T0] Direbear Skin: Delver's Direbear";"";"";"";"";"";"";""
"Other";"";"";"Direbear Skin: Panda";"UNIQUE_UNLOCK_SKIN_DIREBEAR_PANDA_TELLAFRIEND";"[T0] Direbear Skin: Panda";"";"";"";"";"";"";""
"Other";"";"";"Direboar Piglet";"T7_FARM_DIREBOAR_BABY";"[T7] Direboar Piglet";"";"";"";"";"";"";""
"Other";"";"";"Direboar Skin: Buttercup";"UNIQUE_UNLOCK_DIREBOAR_FIBER_GATHERER";"[T0] Direboar Skin: Buttercup";"";"";"";"";"";"";""
"Other";"";"";"Direboar Skin: Domesticated Hog";"UNIQUE_UNLOCK_SKIN_DIREBOAR_HOUSEPIG";"[T0] Direboar Skin: Domesticated Hog";"";"";"";"";"";"";""
"Other";"";"";"Direboar Skin: Mechanical Boar";"UNIQUE_UNLOCK_SKIN_DIREBOAR_MECHANICAL_AJ";"[T0] Direboar Skin: Mechanical Boar";"";"";"";"";"";"";""
"Other";"";"";"Direboar Skin: Recruiter's Pig";"UNIQUE_UNLOCK_SKIN_DIREBOAR_PIG_TELLAFRIEND";"[T0] Direboar Skin: Recruiter's Pig";"";"";"";"";"";"";""
"Other";"";"";"Direboar Skin: White Direboar";"UNIQUE_UNLOCK_SKIN_DIREBOAR_WHITE_TELLAFRIEND";"[T0] Direboar Skin: White Direboar";"";"";"";"";"";"";""
"Other";"";"";"Direwolf";"T6_MOUNT_DIREWOLF";"[T6] Direwolf";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Pup";"T6_FARM_DIREWOLF_BABY";"[T6] Direwolf Pup";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin Set: Guild Season 2nd Place";"UNIQUE_UNLOCK_SKIN_DIREWOLF_GVGSEASON_2ND_01";"[T0] Direwolf Skin Set: Guild Season 2nd Place";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin Set: Guild Season Winner";"UNIQUE_UNLOCK_SKIN_DIREWOLF_GVGSEASON_1ST_01";"[T0] Direwolf Skin Set: Guild Season Winner";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Epic Guild Season Winner";"UNIQUE_UNLOCK_SKIN_DIREWOLF_GVGSEASON_1ST_02";"[T0] Direwolf Skin: Epic Guild Season Winner";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Fennec";"UNIQUE_UNLOCK_SKIN_DIREWOLF_FENNEK";"[T0] Direwolf Skin: Fennec";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Ghostwolf";"UNIQUE_UNLOCK_SKIN_DIREWOLF_WHITE";"[T0] Direwolf Skin: Ghostwolf";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Guild Season 3rd Place";"UNIQUE_UNLOCK_SKIN_DIREWOLF_GVGSEASON_3RD_01";"[T0] Direwolf Skin: Guild Season 3rd Place";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Ironjaw Hyena";"UNIQUE_UNLOCK_SKIN_DIREWOLF_HYENA_TELLAFRIEND";"[T0] Direwolf Skin: Ironjaw Hyena";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Legendary Guild Season Winner";"UNIQUE_UNLOCK_SKIN_DIREWOLF_GVGSEASON_1ST_03";"[T0] Direwolf Skin: Legendary Guild Season Winner";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Lurking Shadow";"UNIQUE_UNLOCK_SKIN_DIREWOLF_SHADOW_AJ";"[T0] Direwolf Skin: Lurking Shadow";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Recruiter's Dire Fox";"UNIQUE_UNLOCK_SKIN_DIREWOLF_DIREFOX_TELLAFRIEND";"[T0] Direwolf Skin: Recruiter's Dire Fox";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Recruiter's Grey Wolf";"UNIQUE_UNLOCK_SKIN_DIREWOLF_GREY_TELLAFRIEND";"[T0] Direwolf Skin: Recruiter's Grey Wolf";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Recruiter's Husky Sled";"UNIQUE_UNLOCK_SKIN_DIREWOLF_HUSKYSLEIGH_TELLAFRIEND";"[T0] Direwolf Skin: Recruiter's Husky Sled";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Recruiter's Rottweiler";"UNIQUE_UNLOCK_SKIN_DIREWOLF_BLOODHOUND_TELLAFRIEND";"[T0] Direwolf Skin: Recruiter's Rottweiler";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Recruiter's Saint Bernard";"UNIQUE_UNLOCK_SKIN_DIREWOLF_BERNARD_TELLAFRIEND";"[T0] Direwolf Skin: Recruiter's Saint Bernard";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Sheepdog";"UNIQUE_UNLOCK_SKIN_DIREWOLF_BOBTAIL";"[T0] Direwolf Skin: Sheepdog";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Shepherd";"UNIQUE_UNLOCK_SKIN_DIREWOLF_SHEPHERD_TELLAFRIEND";"[T0] Direwolf Skin: Shepherd";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Snow Fox";"UNIQUE_UNLOCK_SKIN_DIREWOLF_SNOWFOX_TELLAFRIEND";"[T0] Direwolf Skin: Snow Fox";"";"";"";"";"";"";""
"Other";"";"";"Direwolf Skin: Specter Wolf";"UNIQUE_UNLOCK_SKIN_DIREWOLF_SPECTER";"[T0] Direwolf Skin: Specter Wolf";"";"";"";"";"";"";""
"Other";"";"";"Divine Challenge Chest";"UNIQUE_LOOTCHEST_ADC_AUG2019";"[T0] Divine Challenge Chest";"";"";"";"";"";"";""
"Other";"";"";"Divine Owl";"UNIQUE_MOUNT_DIVINE_OWL_ADC";"[T0] Divine Owl";"";"";"";"";"";"";""
"Other";"";"";"Divine Stag";"SKIN_GIANTSTAG_DIVINE";"[T0] Divine Stag";"";"";"";"";"";"";""
"Other";"";"";"Doghouse";"PLAYERISLAND_FURNITUREITEM_FARM_DOG_HUT_A";"[T0] Doghouse";"";"";"";"";"";"";""
"Other";"";"";"Domesticated Hog";"SKIN_DIREBOAR_HOUSEPIG";"[T0] Domesticated Hog";"";"";"";"";"";"";""
"Other";"";"";"Dragon Teasel";"T5_TEASEL";"[T5] Dragon Teasel";"";"";"";"";"";"";""
"Other";"";"";"Dragon Teasel Seeds";"T5_FARM_TEASEL_SEED";"[T5] Dragon Teasel Seeds";"";"";"";"";"";"";""
"Other";"";"";"Dreamcatcher";"TREASURE_TRIBAL_RARITY2";"[T0] Dreamcatcher";"";"";"";"";"";"";""
"Other";"";"";"Druid's Stag";"SKIN_STAG_DRUID";"[T0] Druid's Stag";"";"";"";"";"";"";""
"Other";"";"";"Drybrook Crab";"T5_FISH_FRESHWATER_STEPPE_RARE";"[T5] Drybrook Crab";"";"";"";"";"";"";""
"Other";"";"";"Drybrook Crab Omelette";"T5_MEAL_OMELETTE_FISH";"[T5] Drybrook Crab Omelette";"";"";"";"";"";"";""
"Other";"";"";"Duelist's Lynx";"SKIN_COUGAR_DUELIST";"[T0] Duelist's Lynx";"";"";"";"";"";"";""
"Other";"";"";"Dungeon Map (Group)";"T4_RANDOM_DUNGEON_TOKEN_1";"[T4] Adept's Dungeon Map (Group)";"";"";"";"";"";"";""
"Other";"";"";"Dungeon Map (Large Group)";"T6_RANDOM_DUNGEON_ELITE_TOKEN_1";"[T6] Master's Dungeon Map (Large Group)";"";"";"";"";"";"";""
"Other";"";"";"Dungeon Map (Solo)";"T3_RANDOM_DUNGEON_SOLO_TOKEN_1";"[T3] Journeyman's Dungeon Map (Solo)";"";"";"";"";"";"";""
"Other";"";"";"Dusthole Crab";"T7_FISH_FRESHWATER_STEPPE_RARE";"[T7] Dusthole Crab";"";"";"";"";"";"";""
"Other";"";"";"Dusthole Crab Omelette";"T7_MEAL_OMELETTE_FISH";"[T7] Dusthole Crab Omelette";"";"";"";"";"";"";""
"Other";"";"";"Earthworm";"T1_WORM";"[T1] Earthworm";"";"";"";"";"";"";""
"Other";"";"";"Eerie Cottontail Egg";"T8_FARM_RABBIT_EASTER_BABY_DARK";"[T8] Eerie Cottontail Egg";"";"";"";"";"";"";""
"Other";"";"";"Egg-shaped Chest";"UNIQUE_FURNITUREITEM_EASTER_CHEST";"[T0] Egg-shaped Chest";"";"";"";"";"";"";""
"Other";"";"";"Eighth Anniversary Avatar";"UNIQUE_AVATAR_ANNIVERSARY_2025";"[T0] Eighth Anniversary Avatar";"";"";"";"";"";"";""
"Other";"";"";"Eighth Anniversary Ring";"UNIQUE_AVATARRING_ANNIVERSARY_2025";"[T0] Eighth Anniversary Ring";"";"";"";"";"";"";""
"Other";"";"";"Eighth-Year Stallion";"SKIN_HORSE_ANNIVERSARY_2025";"[T0] Eighth-Year Stallion";"";"";"";"";"";"";""
"Other";"";"";"Elder Animal Skinner Tome";"T8_SKILLBOOK_GATHER_HIDE";"[T8] Elder Animal Skinner Tome";"";"";"";"";"";"";""
"Other";"";"";"Elder Blacksmith Contract";"T8_LABOURER_CONTRACT_WARRIOR";"[T8] Elder Blacksmith Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Blacksmith's Journal (Empty)";"T8_JOURNAL_WARRIOR_EMPTY";"[T8] Elder Blacksmith's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Blacksmith's Journal (Full)";"T8_JOURNAL_WARRIOR_FULL";"[T8] Elder Blacksmith's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Blacksmith's Journal (Partially Full)";"T8_JOURNAL_WARRIOR";"[T8] Elder Blacksmith's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Cropper Contract";"T8_LABOURER_CONTRACT_FIBER";"[T8] Elder Cropper Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Cropper's Journal (Empty)";"T8_JOURNAL_FIBER_EMPTY";"[T8] Elder Cropper's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Cropper's Journal (Full)";"T8_JOURNAL_FIBER_FULL";"[T8] Elder Cropper's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Cropper's Journal (Partially Full)";"T8_JOURNAL_FIBER";"[T8] Elder Cropper's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Cropper's Trophy Journal (Empty)";"T8_JOURNAL_TROPHY_FIBER_EMPTY";"[T8] Elder Cropper's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Cropper's Trophy Journal (Full)";"T8_JOURNAL_TROPHY_FIBER_FULL";"[T8] Elder Cropper's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Cropper's Trophy Journal (Partially Full)";"T8_JOURNAL_TROPHY_FIBER";"[T8] Elder Cropper's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fiber Harvester Tome";"T8_SKILLBOOK_GATHER_FIBER";"[T8] Elder Fiber Harvester Tome";"";"";"";"";"";"";""
"Other";"";"";"Elder Fisherman Contract";"T8_LABOURER_CONTRACT_FISHERMAN";"[T8] Elder Fisherman Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Fisherman's Journal (Empty)";"T8_JOURNAL_FISHING_EMPTY";"[T8] Elder Fisherman's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fisherman's Journal (Full)";"T8_JOURNAL_FISHING_FULL";"[T8] Elder Fisherman's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fisherman's Journal (Partially Full)";"T8_JOURNAL_FISHING";"[T8] Elder Fisherman's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fisherman's Trophy Journal (Empty)";"T8_JOURNAL_TROPHY_FISHING_EMPTY";"[T8] Elder Fisherman's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fisherman's Trophy Journal (Full)";"T8_JOURNAL_TROPHY_FISHING_FULL";"[T8] Elder Fisherman's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fisherman's Trophy Journal (Partially Full)";"T8_JOURNAL_TROPHY_FISHING";"[T8] Elder Fisherman's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fletcher Contract";"T8_LABOURER_CONTRACT_HUNTER";"[T8] Elder Fletcher Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Fletcher's Journal (Empty)";"T8_JOURNAL_HUNTER_EMPTY";"[T8] Elder Fletcher's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fletcher's Journal (Full)";"T8_JOURNAL_HUNTER_FULL";"[T8] Elder Fletcher's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Fletcher's Journal (Partially Full)";"T8_JOURNAL_HUNTER";"[T8] Elder Fletcher's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Gamekeeper Contract";"T8_LABOURER_CONTRACT_HIDE";"[T8] Elder Gamekeeper Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Gamekeeper's Journal (Empty)";"T8_JOURNAL_HIDE_EMPTY";"[T8] Elder Gamekeeper's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Gamekeeper's Journal (Full)";"T8_JOURNAL_HIDE_FULL";"[T8] Elder Gamekeeper's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Gamekeeper's Journal (Partially Full)";"T8_JOURNAL_HIDE";"[T8] Elder Gamekeeper's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Gamekeeper's Trophy Journal (Empty)";"T8_JOURNAL_TROPHY_HIDE_EMPTY";"[T8] Elder Gamekeeper's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Gamekeeper's Trophy Journal (Full)";"T8_JOURNAL_TROPHY_HIDE_FULL";"[T8] Elder Gamekeeper's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Gamekeeper's Trophy Journal (Partially Full)";"T8_JOURNAL_TROPHY_HIDE";"[T8] Elder Gamekeeper's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Imbuer Contract";"T8_LABOURER_CONTRACT_MAGE";"[T8] Elder Imbuer Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Imbuer's Journal (Empty)";"T8_JOURNAL_MAGE_EMPTY";"[T8] Elder Imbuer's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Imbuer's Journal (Full)";"T8_JOURNAL_MAGE_FULL";"[T8] Elder Imbuer's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Imbuer's Journal (Partially Full)";"T8_JOURNAL_MAGE";"[T8] Elder Imbuer's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Lumberjack Contract";"T8_LABOURER_CONTRACT_WOOD";"[T8] Elder Lumberjack Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Lumberjack Tome";"T8_SKILLBOOK_GATHER_WOOD";"[T8] Elder Lumberjack Tome";"";"";"";"";"";"";""
"Other";"";"";"Elder Lumberjack's Journal (Empty)";"T8_JOURNAL_WOOD_EMPTY";"[T8] Elder Lumberjack's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Lumberjack's Journal (Full)";"T8_JOURNAL_WOOD_FULL";"[T8] Elder Lumberjack's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Lumberjack's Journal (Partially Full)";"T8_JOURNAL_WOOD";"[T8] Elder Lumberjack's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Lumberjack's Trophy Journal (Empty)";"T8_JOURNAL_TROPHY_WOOD_EMPTY";"[T8] Elder Lumberjack's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Lumberjack's Trophy Journal (Full)";"T8_JOURNAL_TROPHY_WOOD_FULL";"[T8] Elder Lumberjack's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Lumberjack's Trophy Journal (Partially Full)";"T8_JOURNAL_TROPHY_WOOD";"[T8] Elder Lumberjack's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Mercenary Contract";"T8_LABOURER_CONTRACT_MERCENARY";"[T8] Elder Mercenary Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Mercenary's Journal (Empty)";"T8_JOURNAL_MERCENARY_EMPTY";"[T8] Elder Mercenary's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Mercenary's Journal (Full)";"T8_JOURNAL_MERCENARY_FULL";"[T8] Elder Mercenary's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Mercenary's Journal (Partially Full)";"T8_JOURNAL_MERCENARY";"[T8] Elder Mercenary's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Mercenary's Trophy";"T8_FURNITUREITEM_TROPHY_MERCENARY";"[T8] Elder Mercenary's Trophy";"";"";"";"";"";"";""
"Other";"";"";"Elder Mercenary's Trophy Journal (Empty)";"T8_JOURNAL_TROPHY_MERCENARY_EMPTY";"[T8] Elder Mercenary's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Mercenary's Trophy Journal (Full)";"T8_JOURNAL_TROPHY_MERCENARY_FULL";"[T8] Elder Mercenary's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Mercenary's Trophy Journal (Partially Full)";"T8_JOURNAL_TROPHY_MERCENARY";"[T8] Elder Mercenary's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Ore Miner Tome";"T8_SKILLBOOK_GATHER_ORE";"[T8] Elder Ore Miner Tome";"";"";"";"";"";"";""
"Other";"";"";"Elder Prospector Contract";"T8_LABOURER_CONTRACT_ORE";"[T8] Elder Prospector Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Prospector's Journal (Empty)";"T8_JOURNAL_ORE_EMPTY";"[T8] Elder Prospector's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Prospector's Journal (Full)";"T8_JOURNAL_ORE_FULL";"[T8] Elder Prospector's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Prospector's Journal (Partially Full)";"T8_JOURNAL_ORE";"[T8] Elder Prospector's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Prospector's Trophy Journal (Empty)";"T8_JOURNAL_TROPHY_ORE_EMPTY";"[T8] Elder Prospector's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Prospector's Trophy Journal (Full)";"T8_JOURNAL_TROPHY_ORE_FULL";"[T8] Elder Prospector's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Prospector's Trophy Journal (Partially Full)";"T8_JOURNAL_TROPHY_ORE";"[T8] Elder Prospector's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Quarrier Tome";"T8_SKILLBOOK_GATHER_ROCK";"[T8] Elder Quarrier Tome";"";"";"";"";"";"";""
"Other";"";"";"Elder Stonecutter Contract";"T8_LABOURER_CONTRACT_STONE";"[T8] Elder Stonecutter Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Stonecutter's Journal (Empty)";"T8_JOURNAL_STONE_EMPTY";"[T8] Elder Stonecutter's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Stonecutter's Journal (Full)";"T8_JOURNAL_STONE_FULL";"[T8] Elder Stonecutter's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Stonecutter's Journal (Partially Full)";"T8_JOURNAL_STONE";"[T8] Elder Stonecutter's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Stonecutter's Trophy Journal (Empty)";"T8_JOURNAL_TROPHY_STONE_EMPTY";"[T8] Elder Stonecutter's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Stonecutter's Trophy Journal (Full)";"T8_JOURNAL_TROPHY_STONE_FULL";"[T8] Elder Stonecutter's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Stonecutter's Trophy Journal (Partially Full)";"T8_JOURNAL_TROPHY_STONE";"[T8] Elder Stonecutter's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Tinker Contract";"T8_LABOURER_CONTRACT_TOOLMAKER";"[T8] Elder Tinker Contract";"";"";"";"";"";"";""
"Other";"";"";"Elder Tinker's Journal (Empty)";"T8_JOURNAL_TOOLMAKER_EMPTY";"[T8] Elder Tinker's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Elder Tinker's Journal (Full)";"T8_JOURNAL_TOOLMAKER_FULL";"[T8] Elder Tinker's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Elder Tinker's Journal (Partially Full)";"T8_JOURNAL_TOOLMAKER";"[T8] Elder Tinker's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Elite Bighorn Ram";"T8_MOUNT_RAM_FW_MARTLOCK_ELITE";"[T8] Elite Bighorn Ram";"";"";"";"";"";"";""
"Other";"";"";"Elite Bighorn Ram Lamb";"T8_FARM_RAM_FW_MARTLOCK_BABY";"[T8] Elite Bighorn Ram Lamb";"";"";"";"";"";"";""
"Other";"";"";"Elite Green Knight's Armored Horse";"SKIN_ARMORED_HORSE_KNIGHT_GREEN_ELITE";"[T0] Elite Green Knight's Armored Horse";"";"";"";"";"";"";""
"Other";"";"";"Elite Greywolf";"T8_MOUNT_GREYWOLF_FW_CAERLEON_ELITE";"[T8] Elite Greywolf";"";"";"";"";"";"";""
"Other";"";"";"Elite Greywolf Pup";"T8_FARM_GREYWOLF_FW_CAERLEON_BABY";"[T8] Elite Greywolf Pup";"";"";"";"";"";"";""
"Other";"";"";"Elite Mystic Owl";"T8_MOUNT_OWL_FW_BRECILIEN_ELITE";"[T8] Elite Mystic Owl";"";"";"";"";"";"";""
"Other";"";"";"Elite Mystic Owlet";"T8_FARM_OWL_FW_BRECILIEN_BABY";"[T8] Elite Mystic Owlet";"";"";"";"";"";"";""
"Other";"";"";"Elite Swamp Salamander";"T8_MOUNT_SWAMPDRAGON_FW_THETFORD_ELITE";"[T8] Elite Swamp Salamander";"";"";"";"";"";"";""
"Other";"";"";"Elite Terrorbird";"T8_MOUNT_MOABIRD_FW_BRIDGEWATCH_ELITE";"[T8] Elite Terrorbird";"";"";"";"";"";"";""
"Other";"";"";"Elite Wild Boar";"T8_MOUNT_DIREBOAR_FW_LYMHURST_ELITE";"[T8] Elite Wild Boar";"";"";"";"";"";"";""
"Other";"";"";"Elite Wild Boarlet";"T8_FARM_DIREBOAR_FW_LYMHURST_BABY";"[T8] Elite Wild Boarlet";"";"";"";"";"";"";""
"Other";"";"";"Elite Winter Bear";"T8_MOUNT_DIREBEAR_FW_FORTSTERLING_ELITE";"[T8] Elite Winter Bear";"";"";"";"";"";"";""
"Other";"";"";"Elite Winter Bear Cub";"T8_FARM_DIREBEAR_FW_FORTSTERLING_BABY";"[T8] Elite Winter Bear Cub";"";"";"";"";"";"";""
"Other";"";"";"Elusive Foxglove";"T6_FOXGLOVE";"[T6] Elusive Foxglove";"";"";"";"";"";"";""
"Other";"";"";"Elusive Foxglove Seeds";"T6_FARM_FOXGLOVE_SEED";"[T6] Elusive Foxglove Seeds";"";"";"";"";"";"";""
